Inventarisnr.;;Inv.srt,Omschrijving,Straat,Thv,Deelgem.;Mutdatum
FT87,FT,Fietstrommel,HEEMRAADSSNGL,213,Delfshaven,7-6-2009
FT88,FT,Fietstrommel,HEEMRAADSSNGL,213,Delfshaven,7-6-2009
FT89,FT,Fietstrommel,C P TIELESTR,13,Delfshaven,6-7-2010
FT9,FT,Fietstrommel,BERGSNGL,76,Noord,7-6-2009
FT90,FT,Fietstrommel,ROCHUSSENSTR,317,Delfshaven,7-6-2009
FT91,FT,Fietstrommel,VIRULYPLN,16,Delfshaven,6-7-2010
FT92,FT,Fietstrommel,VD TAKSTR,26,Feijenoord,7-6-2009
FT93,FT,Fietstrommel,PR HENDRIKKD,89,Feijenoord,6-7-2010
FT94,FT,Fietstrommel,PR HENDRIKKD,115,Feijenoord,7-6-2009
FT95,FT,Fietstrommel,PR HENDRIKKD,154,Feijenoord,7-6-2009
FT96,FT,Fietstrommel,PR HENDRIKLN,13,Feijenoord,7-6-2009
FT97,FT,Fietstrommel,DIAMANTWG,1,Hillegersberg,7-7-2010
FT98,FT,Fietstrommel,RANDWG,91,Feijenoord,7-6-2009
FT99,FT,Fietstrommel,BERGWG,265,Noord,7-6-2009
